Page,PageUrl,LinkStatus,LinkStatusDetail,LinkUrl,LinkDomain
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"http://529.morningstar.com/plan-list.action?state=UT",529.morningstar.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"http://529.morningstar.com/plan-list.action?state=WI",529.morningstar.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://files.collegesavingsmd.org/cip_disclosure.pdf#page=4",files.collegesavingsmd.org
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://ifap.ed.gov/ifap/iLibrary.jsp",ifap.ed.gov
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://pa529.com/save-ip.html",pa529.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://tnstars.com/assets/ProgramDisclosureBooklet.pdf",tnstars.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.collegeaccess529.com/Allianz%20Documents/CAPDN_PDS_FA_070110.pdf",www.collegeaccess529.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.collegeaccess529.com/Pages/Home.aspx",www.collegeaccess529.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.collegesavings.com/arizona/pdf/inflation_table.pdf",www.collegesavings.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.collegesavings.com/csb/",www.collegesavings.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.collegesavings.org/index.aspx",www.collegesavings.org
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.dccollegesavings.com/DCIndex.html",www.dccollegesavings.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.dccollegesavings.com/dcinvestmentoptions_profile.html?fund=82&keepleftnav=Single%20Fund%20Investments",www.dccollegesavings.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,OTHER,An error occurred while sending the request.,"http://www.futurescholar.com/",www.futurescholar.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,OTHER,An error occurred while sending the request.,"http://www.futurescholar.com/Investments/",www.futurescholar.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.kysaves.com/index.html",www.kysaves.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.kysaves.com/portfolios/fees-and-expenses.shtml",www.kysaves.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.misaves.com/index.html",www.misaves.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.misaves.com/portfolios/fees-and-expenses.shtml",www.misaves.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.mnsaves.org/portfolios/fees-and-expenses.shtml",www.mnsaves.org
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.nextgenplan.com/downloads/DirectPerformance.pdf",www.nextgenplan.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.path2college529.com/index.html",www.path2college529.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.path2college529.com/portfolios/fees-and-expenses.shtml",www.path2college529.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.startsaving.la.gov/savings/pdf/START_Disclosure_Booklet_2011.pdf",www.startsaving.la.gov
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.uacollegesavings.com/staticFiles/ua529/Shared/PDFs/Final_UA_Disclosure.pdf",www.uacollegesavings.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (www.uesp.org:80),"http://www.uesp.org/",www.uesp.org
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (www.uesp.org:80),"http://www.uesp.org/Investment-Info/Fees---Expenses.aspx",www.uesp.org
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (www.uesp.org:80),"http://www.uesp.org/pdfs/Investment-Info/Asset_Fee_Structure_Table.aspx",www.uesp.org
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.virginia529.com/documents/vest/fees/va529_vest_fees.pdf",www.virginia529.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"http://www.virginia529.com/vest/index.php",www.virginia529.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (collegechoicedirect.s.upromise.com:443),"https://collegechoicedirect.s.upromise.com/content/home.html",collegechoicedirect.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (collegechoicedirect.s.upromise.com:443),"https://collegechoicedirect.s.upromise.com/indtpl/fundperform/fundPricePerform.do",collegechoicedirect.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (collegesave4u.s.upromise.com:443),"https://collegesave4u.s.upromise.com/ndtpl/fundperform/fundPricePerform.do",collegesave4u.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (collegesavingsiowa.s.upromise.com:443),"https://collegesavingsiowa.s.upromise.com/content/home.html",collegesavingsiowa.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (collegesavingsiowa.s.upromise.com:443),"https://collegesavingsiowa.s.upromise.com/content/individualportfolios.html",collegesavingsiowa.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (colorado.s.upromise.com:443),"https://colorado.s.upromise.com/cotpl/fundperform/fundPricePerform.do",colorado.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (hi529.s.upromise.com:443),"https://hi529.s.upromise.com/content/home.html",hi529.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (hi529.s.upromise.com:443),"https://hi529.s.upromise.com/hitpl/fundperform/fundPricePerform.do",hi529.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (idsaves.s.upromise.com:443),"https://idsaves.s.upromise.com/content/investments.html",idsaves.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (idsaves.s.upromise.com:443),"https://idsaves.s.upromise.com/idtpl/fundperform/fundPricePerform.do",idsaves.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (missourimost.s.upromise.com:443),"https://missourimost.s.upromise.com/",missourimost.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (missourimost.s.upromise.com:443),"https://missourimost.s.upromise.com/motpl/fundperform/fundPricePerform.do",missourimost.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (pa529invest.s.upromise.com:443),"https://pa529invest.s.upromise.com/patpl/fundperform/fundPricePerform.do",pa529invest.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (thegiftplan.s.upromise.com:443),"https://thegiftplan.s.upromise.com/artpl/fundperform/fundPricePerform.do",thegiftplan.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (thegiftplan.s.upromise.com:443),"https://thegiftplan.s.upromise.com/content/home.html",thegiftplan.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (uii.nysaves.s.upromise.com:443),"https://uii.nysaves.s.upromise.com/",uii.nysaves.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,No such host is known. (uii.nysaves.s.upromise.com:443),"https://uii.nysaves.s.upromise.com/nytpl/fundperform/fundPricePerform.do",uii.nysaves.s.upromise.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"https://www.learningquest.com/content/fees_and_expense.html",www.learningquest.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"https://www.learningquest.com/content/home.html",www.learningquest.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,The remote certificate is invalid according to the validation procedure: RemoteCertificateNameMismatch-- RemoteCertificateChainErrors,"https://www.montanasaves.com/content/home.html",www.montanasaves.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,The remote certificate is invalid according to the validation procedure: RemoteCertificateNameMismatch-- RemoteCertificateChainErrors,"https://www.montanasaves.com/mtdtpl/fundperform/fundPricePerform.do",www.montanasaves.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"https://www.oregoncollegesavings.com/index.html",www.oregoncollegesavings.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"https://www.oregoncollegesavings.com/portfolios/fees-and-expenses.shtml",www.oregoncollegesavings.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"https://www.texascollegesavings.com/digitalAssets/Texas-College-Allocation-Worksheet-17fc867e484d0210VgnVCM100000e82311ac____.pdf",www.texascollegesavings.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"https://www.theeducationplan.com/OFI529/AP/PerformanceInfo.do?term=ytd",www.theeducationplan.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"https://www.theeducationplan.com/OFI529/home.jsp",www.theeducationplan.com
529 plans indexed options,https://bogleheads.org/wiki/529%20plans%20indexed%20options ,ERROR,Not Found,"https://www.vheip.org/portfolios/fees-and-expenses.shtml",www.vheip.org
ATRA phaseout taxes,https://bogleheads.org/wiki/ATRA%20phaseout%20taxes ,ERROR,Not Found,"http://www.councilofnonprofits.org/public-policy/pease-limitation",www.councilofnonprofits.org
Accounts for children,https://bogleheads.org/wiki/Accounts%20for%20children ,ERROR,The remote certificate is invalid according to the validation procedure: RemoteCertificateNameMismatch-- RemoteCertificateChainErrors,"https://irakids.com",irakids.com
Accuracy of the CPI,https://bogleheads.org/wiki/Accuracy%20of%20the%20CPI ,OTHER,Forbidden,"http://www.bls.gov/cpi/cpirsqa.pdf",www.bls.gov
Accuracy of the CPI,https://bogleheads.org/wiki/Accuracy%20of%20the%20CPI ,OTHER,Forbidden,"http://www.bls.gov/cpi/home.htm",www.bls.gov
Accuracy of the CPI,https://bogleheads.org/wiki/Accuracy%20of%20the%20CPI ,OTHER,Forbidden,"http://www.bls.gov/home.htm",www.bls.gov
Accuracy of the CPI,https://bogleheads.org/wiki/Accuracy%20of%20the%20CPI ,OTHER,Forbidden,"http://www.bls.gov/opub/mlr/2008/08/art1full.pdf",www.bls.gov
Acquired fund fees and expenses,https://bogleheads.org/wiki/Acquired%20fund%20fees%20and%20expenses ,OTHER,Forbidden,"http://www.etf.com/publications/journalofindexes/joi-news/22469-msci-deletes-securities.html",www.etf.com
Acquired fund fees and expenses,https://bogleheads.org/wiki/Acquired%20fund%20fees%20and%20expenses ,OTHER,Forbidden,"http://www.etf.com/sections/features/21428-sap-russell-ditch-bdcs-from-indexes.html?nopaging=1",www.etf.com
Alabama 529 plan archive,https://bogleheads.org/wiki/Alabama%20529%20plan%20archive ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"http://529.morningstar.com/overview.action?state=AL&planID=5PUSA0001H",529.morningstar.com
Alabama 529 plan archive,https://bogleheads.org/wiki/Alabama%20529%20plan%20archive ,ERROR,Not Found,"http://www.collegecounts529.com/agebased.asp",www.collegecounts529.com
Alabama 529 plan archive,https://bogleheads.org/wiki/Alabama%20529%20plan%20archive ,ERROR,Not Found,"http://www.collegecounts529.com/target.asp",www.collegecounts529.com
Alaska 529 plan archive,https://bogleheads.org/wiki/Alaska%20529%20plan%20archive ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"http://529.morningstar.com/overview.action?state=AK&planID=5PUSA00002",529.morningstar.com
Alaska 529 plan archive,https://bogleheads.org/wiki/Alaska%20529%20plan%20archive ,ERROR,The request was canceled due to the configured HttpClient.Timeout of 15 seconds elapsing.,"http://529.morningstar.com/overview.action?state=AK&planID=5PUSA00003",529.morningstar.com
Alaska 529 plan archive,https://bogleheads.org/wiki/Alaska%20529%20plan%20archive ,ERROR,Not Found,"http://www.uacollegesavings.com/public/ua529/Our-Plan/Investment-Options/ACT-Portfolio",www.uacollegesavings.com
Alaska 529 plan archive,https://bogleheads.org/wiki/Alaska%20529%20plan%20archive ,ERROR,Not Found,"http://www.uacollegesavings.com/public/ua529/Our-Plan/Investment-Options/Enrollment-Based-Portfolios",www.uacollegesavings.com
Alaska 529 plan archive,https://bogleheads.org/wiki/Alaska%20529%20plan%20archive ,ERROR,Not Found,"http://www.uacollegesavings.com/ua529/Shared/PDFs/Final_UA_Disclosure.pdf",www.uacollegesavings.com
